Side (Left=0);Timestamp (ms);Force@Roll (N);Linear Velocity@Roll (m/s)
0;22,25;-1,1208467483520508;0,27533861994743347
0;22,26;-2,7367258071899414;0,27525439858436584
0;22,27;-2,359438896179199;0,2748338580131531
0;22,28;-2,930734634399414;0,27441340684890747
0;22,29;-4,404112815856934;0,2742134928703308
0;22,3;-1,7593212127685547;0,2739206850528717
0;22,31;-1,9336538314819336;0,27349838614463806
0;22,32;-2,172734260559082;0,2735200822353363
0;22,330000000000002;-2,344244956970215;0,27365124225616455
0;22,34;-3,1903915405273438;0,2734856605529785
0;22,35;-1,5492640733718872;0,27345502376556396
0;22,36;-2,4937543869018555;0,2737349271774292
0;22,37;-3,188283681869507;0,2743392288684845
0;22,38;-2,9580178260803223;0,2747149169445038
0;22,39;-3,760904312133789;0,27457356452941895
0;22,400000000000002;-2,5912094116210938;0,2742367684841156
0;22,41;-2,4641494750976562;0,2737656235694885
0;22,42;-2,7010459899902344;0,27337610721588135
0;22,43;-2,464810371398926;0,27295535802841187
0;22,44;-2,7449378967285156;0,2724889814853668
0;22,45;-2,5432300567626953;0,2723836600780487
0;22,46;-2,5359864234924316;0,2728184759616852
0;22,47;-2,5498123168945312;0,27355891466140747
0;22,48;-2,9085693359375;0,2743808925151825
0;22,490000000000002;-3,505459785461426;0,27492281794548035
0;22,5;-3,588761329650879;0,2747177481651306
0;22,51;-2,588881731033325;0,27441683411598206
0;22,52;-2,1309123039245605;0,2745054066181183
0;22,53;-2,7752888202667236;0,27465352416038513
0;22,54;-2,888406753540039;0,27461132407188416
0;22,55;-3,7893428802490234;0,27415284514427185
0;22,56;-3,0892953872680664;0,2734348475933075
0;22,57;-1,8982834815979004;0,27302274107933044
0;22,580000000000002;-2,4515089988708496;0,27355438470840454
0;22,59;-1,9158716201782227;0,27470850944519043
0;22,6;-3,5436344146728516;0,27555570006370544
0;22,61;-5,112231254577637;0,275875061750412
0;22,62;-4,097960472106934;0,2756254971027374
0;22,63;-3,3528060913085938;0,2748364210128784
0;22,64;-1,1472511291503906;0,2739276885986328
0;22,650000000000002;-1,7184362411499023;0,27372071146965027
0;22,66;-3,93802547454834;0,2741999328136444
0;22,67;-3,6991806030273438;0,27422797679901123
0;22,68;-3,630021095275879;0,27386078238487244
0;22,69;-2,003049850463867;0,27396515011787415
0;22,7;-1,6127490997314453;0,2747875452041626
0;22,71;-2,5127058029174805;0,2760184705257416
0;22,72;-3,21817684173584;0,2771017253398895
0;22,73;-5,532203674316406;0,2775766849517822
0;22,740000000000002;-4,69566535949707;0,27725034952163696
0;22,75;-3,219468116760254;0,2766192853450775
0;22,76;-2,215582847595215;0,2759784758090973
0;22,77;-1,2515984773635864;0,27541330456733704
0;22,78;-3,2330522537231445;0,2750362455844879
0;22,79;-3,681931495666504;0,27465036511421204
0;22,8;-3,7124013900756836;0,2743355929851532
0;22,81;-2,9882287979125977;0,274076372385025
0;22,82;-1,0993547439575195;0,2739681899547577
0;22,830000000000002;-2,591520309448242;0,27408677339553833
0;22,84;-3,2716763019561768;0,2742048501968384
0;22,85;-4,0015058517456055;0,27400314807891846
0;22,86;-4,0614471435546875;0,27330467104911804
0;22,87;-1,885810375213623;0,27257952094078064
0;22,88;-2,1648454666137695;0,27222737669944763
0;22,89;-2,0205278396606445;0,27216145396232605
0;22,900000000000002;-2,8082056045532227;0,272208034992218
0;22,91;-3,5881710052490234;0,27226078510284424
0;22,92;-2,191533088684082;0,27241644263267517
0;22,93;-2,690734386444092;0,27277621626853943
0;22,94;-2,1039743423461914;0,2732606530189514
0;22,95;-2,4437780380249023;0,2736538350582123
0;22,96;-3,920257806777954;0,2740737199783325
0;22,97;-3,2155075073242188;0,27440959215164185
0;22,98;-3,212747573852539;0,2741597890853882
0;22,990000000000002;-2,0742950439453125;0,27375268936157227
0;23,0;-2,677891731262207;0,27364516258239746
0;23,01;-3,5737507343292236;0,2736755311489105
0;23,02;-2,12899112701416;0,27359867095947266
0;23,03;-2,731583833694458;0,2736617922782898
0;23,04;-2,1338367462158203;0,27411654591560364
0;23,05;-2,4519171714782715;0,2746971547603607
0;23,06;-4,013538360595703;0,27526530623435974
0;23,07;-3,168916702270508;0,27540323138237
0;23,080000000000002;-3,1914119720458984;0,2750939726829529
0;23,09;-2,1942152976989746;0,27482515573501587
0;23,1;-1,7934956550598145;0,2747083306312561
0;23,11;-2,796566963195801;0,27469414472579956
0;23,12;-2,9093875885009766;0,27445757389068604
0;23,13;-3,864230155944824;0,2740268111228943
0;23,14;-2,590846300125122;0,2735113203525543
0;23,150000000000002;-1,0332679748535156;0,27311423420906067
0;23,16;-1,3928089141845703;0,2734731137752533
0;23,17;-2,18721866607666;0,27436506748199463
0;23,18;-4,162684440612793;0,27506324648857117
0;23,19;-4,436622619628906;0,2749559283256531
0;23,2;-2,9491262435913086;0,2742989957332611
0;23,21;-1,6726980209350586;0,2737080752849579
0;23,22;-1,6628214120864868;0,2734450101852417
0;23,23;-2,747227191925049;0,2736669182777405
0;23,240000000000002;-3,3654470443725586;0,273775577545166
0;23,25;-3,832674026489258;0,2735386788845062
0;23,26;-2,4286341667175293;0,27346083521842957
0;23,27;-1,3633756637573242;0,27385371923446655
0;23,28;-1,715327262878418;0,2744264602661133
0;23,29;-2,1021342277526855;0,2747478187084198
0;23,3;-3,97268009185791;0,27483218908309937
0;23,31;-3,7580747604370117;0,27467894554138184
0;23,32;-3,334733009338379;0,27441248297691345
0;23,330000000000002;-2,9837684631347656;0,2742549777030945
0;23,34;-0,8115482330322266;0,2740808427333832
0;23,35;-2,2434797286987305;0,27373573184013367
0;23,36;-3,021921157836914;0,27352508902549744
0;23,37;-3,3214664459228516;0,27371928095817566
0;23,38;-4,060376167297363;0,27405068278312683
0;23,39;-1,170663833618164;0,27411675453186035
0;23,400000000000002;-1,7809691429138184;0,2738182246685028
0;23,41;-2,637979507446289;0,27344810962677
0;23,42;-2,51462459564209;0,27312374114990234
0;23,43;-4,403149604797363;0,2727241814136505
0;23,44;-2,200958251953125;0,2723848223686218
0;23,45;-1,9833145141601562;0,2721109390258789
0;23,46;-2,6589584350585938;0,27199849486351013
0;23,47;-1,5211936235427856;0,27211788296699524
0;23,48;-3,658266067504883;0,27210888266563416
0;23,490000000000002;-2,8718061447143555;0,27206963300704956
0;23,5;-2,4651503562927246;0,27217161655426025
0;23,51;-3,21903133392334;0,27238744497299194
0;23,52;-1,9262866973876953;0,27277883887290955
0;23,53;-3,5032846927642822;0,2730127274990082
0;23,54;-2,755669593811035;0,27282336354255676
0;23,55;-1,7983760833740234;0,27248919010162354
0;23,56;-3,2398977279663086;0,2724197506904602
0;23,57;-2,2707762718200684;0,2724587619304657
0;23,580000000000002;-2,773771286010742;0,27237799763679504
0;23,59;-2,5880255699157715;0,27243584394454956
0;23,6;-1,9111871719360352;0,2728876769542694
0;23,61;-2,6984128952026367;0,27398309111595154
0;23,62;-2,5039806365966797;0,2753235995769501
0;23,63;-3,3416688442230225;0,2761567234992981
0;23,64;-3,739027976989746;0,27641481161117554
0;23,650000000000002;-3,5417795181274414;0,2762521207332611
0;23,66;-3,303873300552368;0,27580246329307556
0;23,67;-2,1491193771362305;0,2752527594566345
0;23,68;-2,207211494445801;0,27457746863365173
0;23,69;-3,084855079650879;0,27383551001548767
0;23,7;-3,6335067749023438;0,27333563566207886
0;23,71;-2,404958724975586;0,273034930229187
0;23,72;-1,4710865020751953;0,27307501435279846
0;23,73;-1,930459976196289;0,27396008372306824
0;23,740000000000002;-2,7752914428710938;0,2753842771053314
0;23,75;-4,896417617797852;0,27646610140800476
0;23,76;-5,010099411010742;0,27650076150894165
0;23,77;-3,631275177001953;0,2754589319229126
0;23,78;-1,8882503509521484;0,274154931306839
0;23,79;-0,7290611267089844;0,2734634280204773
0;23,8;-2,8641245365142822;0,273559033870697
0;23,81;-3,437718629837036;0,2736898958683014
0;23,82;-3,8711204528808594;0,27363285422325134
0;23,830000000000002;-3,9306488037109375;0,27368342876434326
0;23,84;-1,7422833442687988;0,2737368047237396
0;23,85;-2,052809238433838;0,2740206718444824
0;23,86;-2,340921401977539;0,27447620034217834
0;23,87;-3,9708235263824463;0,2748684287071228
0;23,88;-5,2496337890625;0,27465111017227173
0;23,89;-3,1109962463378906;0,27360856533050537
0;23,900000000000002;-2,761570930480957;0,27263039350509644
0;23,91;-1,474839687347412;0,2721827030181885
0;23,92;-1,8137340545654297;0,27224308252334595
0;23,93;-3,6808204650878906;0,2724100947380066
0;23,94;-3,0604248046875;0,2725185751914978
0;23,95;-4,094814300537109;0,2728119492530823
0;23,96;-2,3920626640319824;0,27325958013534546
0;23,97;-1,455270767211914;0,2737721800804138
0;23,98;-3,265458106994629;0,27403363585472107
0;23,990000000000002;-3,0673580169677734;0,27408963441848755
0;24,0;-5,200671195983887;0,27406033873558044
0;24,01;-4,227465629577637;0,27337878942489624
0;24,02;-1,5981037616729736;0,272103875875473
0;24,03;-2,015409469604492;0,27107828855514526
0;24,04;-1,7015920877456665;0,2709161639213562
0;24,05;-3,929141044616699;0,2712029814720154
0;24,060000000000002;-3,6947154998779297;0,2712038457393646
0;24,07;-2,029942035675049;0,270997554063797
0;24,080000000000002;-2,911013603210449;0,2709719240665436
0;24,09;-1,6957159042358398;0,2715243995189667
0;24,1;-3,230823040008545;0,272460013628006
0;24,11;-3,713175058364868;0,2730092704296112
0;24,12;-2,4189696311950684;0,2730364501476288
0;24,13;-3,759417772293091;0,2731649577617645
0;24,14;-2,5192933082580566;0,2733825743198395
0;24,150000000000002;-2,5048763751983643;0,27312371134757996
0;24,16;-2,699993133544922;0,2726131081581116
0;24,17;-2,0215134620666504;0,2724306285381317
0;24,18;-3,27707576751709;0,2728198170661926
0;24,19;-2,336639404296875;0,27354714274406433
0;24,2;-2,9857115745544434;0,2741139531135559
0;24,21;-3,859705924987793;0,27421092987060547
0;24,22;-2,812816858291626;0,27387142181396484
0;24,23;-2,9700756072998047;0,2733334004878998
0;24,240000000000002;-1,8001117706298828;0,27276572585105896
0;24,25;-1,868516445159912;0,27248769998550415
0;24,26;-2,3845248222351074;0,2725631892681122
0;24,27;-2,5673904418945312;0,27256643772125244
0;24,28;-3,52756404876709;0,27241945266723633
0;24,29;-1,9167213439941406;0,27243754267692566
0;24,3;-1,7596826553344727;0,2731354236602783
0;24,310000000000002;-2,370274543762207;0,2745545208454132
0;24,32;-2,641918182373047;0,2758123576641083
0;24,330000000000002;-4,7449493408203125;0,2762377858161926
0;24,34;-3,951157569885254;0,2756979763507843
0;24,35;-2,331979751586914;0,2746630311012268
0;24,36;-1,8396892547607422;0,2740360498428345
0;24,37;-1,9618949890136719;0,2741066813468933
0;24,38;-3,051013946533203;0,27433016896247864
0;24,39;-3,172496795654297;0,2740914523601532
0;24,400000000000002;-3,5291032791137695;0,27372321486473083
0;24,41;-2,735318183898926;0,2737705707550049
0;24,42;-1,948129653930664;0,27416399121284485
0;24,43;-1,98101806640625;0,2744452655315399
0;24,44;-2,0803780555725098;0,2744196653366089
0;24,45;-3,949986457824707;0,2743239402770996
0;24,46;-3,750986099243164;0,2740015685558319
0;24,47;-3,1286563873291016;0,2735288143157959
0;24,48;-2,880369186401367;0,2732630670070648
0;24,490000000000002;-1,2333135604858398;0,27319303154945374
0;24,5;-2,5034642219543457;0,2732129991054535
0;24,51;-2,819697618484497;0,27311810851097107
0;24,52;-2,809295654296875;0,2730417251586914
0;24,53;-3,3805572986602783;0,2733970582485199
0;24,54;-1,4068260192871094;0,27419906854629517
0;24,55;-2,1463537216186523;0,27495983242988586
0;24,560000000000002;-2,6468582153320312;0,27518150210380554
0;24,57;-2,9260454177856445;0,2751401960849762
0;24,580000000000002;-4,704180717468262;0,2750489413738251
0;24,59;-2,620816230773926;0,2748630940914154
0;24,6;-2,347738265991211;0,27462008595466614
0;24,61;-2,824589967727661;0,2744889557361603
0;24,62;-2,093651294708252;0,27458593249320984
0;24,63;-3,049893379211426;0,2744363844394684
0;24,64;-1,5898504257202148;0,27429816126823425
0;24,650000000000002;-2,1888341903686523;0,2747510075569153
0;24,66;-2,9410414695739746;0,2755138874053955
0;24,67;-2,026826858520508;0,27596110105514526
0;24,68;-3,9423141479492188;0,27595898509025574
0;24,69;-3,3678064346313477;0,27570676803588867
0;24,7;-2,4959726333618164;0,27513211965560913
0;24,71;-2,5445165634155273;0,27438443899154663
0;24,72;-1,5700268745422363;0,2735951244831085
0;24,73;-2,5792932510375977;0,2730795443058014
0;24,740000000000002;-2,6974382400512695;0,27316662669181824
0;24,75;-2,2873549461364746;0,2736298143863678
0;24,76;-2,4087343215942383;0,27446800470352173
0;24,77;-2,4911231994628906;0,2753553092479706
0;24,78;-3,49343204498291;0,27579066157341003
0;24,79;-3,861541748046875;0,27574583888053894
0;24,8;-3,47795033454895;0,27533599734306335
0;24,810000000000002;-2,406765937805176;0,27491289377212524
0;24,82;-2,0814056396484375;0,27457916736602783
0;24,830000000000002;-2,595470428466797;0,2743159234523773
0;24,84;-3,222296714782715;0,2742099165916443
0;24,85;-3,573244094848633;0,27407345175743103
0;24,86;-2,24198579788208;0,27400022745132446
0;24,87;-1,7242565155029297;0,2743692398071289
0;24,88;-1,745004653930664;0,2751806676387787
0;24,89;-2,4647083282470703;0,2762024402618408
0;24,900000000000002;-4,808038711547852;0,27687451243400574
0;24,91;-4,497381210327148;0,2765834629535675
0;24,92;-3,242243766784668;0,27553847432136536
0;24,93;-2,0822126865386963;0,2745785415172577
0;24,94;-1,754903793334961;0,2742740213871002
0;24,95;-3,286126136779785;0,27430763840675354
0;24,96;-3,5729846954345703;0,274029016494751
0;24,97;-3,8393354415893555;0,2734249234199524
0;24,98;-2,6314048767089844;0,2727912664413452
0;24,990000000000002;-1,5001392364501953;0,27286848425865173
0;25,0;-2,6659374237060547;0,2738719880580902
0;25,01;-2,648355007171631;0,27460137009620667
0;25,02;-4,2511749267578125;0,2746158540248871
0;25,03;-4,894534111022949;0,274299293756485
0;25,04;-3,311896324157715;0,2738008499145508
0;25,05;-2,6855316162109375;0,2732565701007843
0;25,060000000000002;-1,4754033088684082;0,27285635471343994
0;25,07;-2,7263994216918945;0,2727052569389343
0;25,080000000000002;-3,6199264526367188;0,2725723385810852
0;25,09;-3,1844844818115234;0,2723851799964905
0;25,1;-3,794992446899414;0,2724103033542633
0;25,11;-2,1907997131347656;0,2729955315589905
0;25,12;-2,371316909790039;0,2739418148994446
0;25,13;-3,0923776626586914;0,2744901180267334
0;25,14;-3,175570487976074;0,27464255690574646
0;25,150000000000002;-4,863395690917969;0,2747361361980438
0;25,16;-3,3821699619293213;0,27463576197624207
0;25,17;-2,5003652572631836;0,274406373500824
0;25,18;-2,6422033309936523;0,2742621600627899
0;25,19;-2,1960043907165527;0,27421674132347107
0;25,2;-3,6183738708496094;0,2740931808948517
0;25,21;-2,7194912433624268;0,27401313185691833
0;25,22;-2,489651679992676;0,27411577105522156
0;25,23;-3,124553680419922;0,27434322237968445
0;25,240000000000002;-2,5361075401306152;0,27461421489715576
0;25,25;-3,8812036514282227;0,27449721097946167
0;25,26;-2,7495203018188477;0,2739493250846863
0;25,27;-2,1946582794189453;0,2731848359107971
0;25,28;-2,771921157836914;0,27263343334198
0;25,29;-1,8957390785217285;0,2725580632686615
0;25,3;-3,092998504638672;0,2726518213748932
0;25,310000000000002;-2,4739041328430176;0,27274245023727417
0;25,32;-1,9944801330566406;0,27278468012809753
0;25,330000000000002;-2,5905585289001465;0,27317821979522705
0;25,34;-2,2300615310668945;0,27410539984703064
0;25,35;-3,9313859939575195;0,2750782072544098
0;25,36;-4,04017448425293;0,27555331587791443
0;25,37;-3,4497387409210205;0,2752571105957031
0;25,38;-2,863914728164673;0,274519681930542
0;25,39;-1,3509259223937988;0,2736622393131256
0;25,400000000000002;-2,200958251953125;0,2729640603065491
0;25,41;-3,193086624145508;0,27267536520957947
0;25,42;-3,753209352493286;0,27252063155174255
0;25,43;-3,041299819946289;0,2720969319343567
0;25,44;-1,4875860214233398;0,27156445384025574
0;25,45;-1,6362390518188477;0,2716682255268097
0;25,46;-1,5957355499267578;0,2722774147987366
0;25,47;-3,077918529510498;0,27296242117881775
0;25,48;-4,484951972961426;0,2735666036605835
0;25,490000000000002;-3,4524002075195312;0,27357420325279236
0;25,5;-2,218385696411133;0,27315765619277954
0;25,51;-1,3081961870193481;0,272972971200943
0;25,52;-2,3481688499450684;0,27346375584602356
0;25,53;-3,6134893894195557;0,27388104796409607
0;25,54;-3,8500280380249023;0,27341508865356445
0;25,55;-3,441129684448242;0,2729530930519104
0;25,560000000000002;-2,0565109252929688;0,27299219369888306
0;25,57;-1,9256964921951294;0,27327606081962585
0;25,580000000000002;-1,7341948747634888;0,2737354338169098
0;25,59;-2,736844062805176;0,27400168776512146
0;25,6;-4,085905075073242;0,2736891210079193
0;25,61;-3,1256227493286133;0,27312514185905457
0;25,62;-3,0732593536376953;0,27291736006736755
0;25,63;-1,6314173936843872;0,2730444073677063
0;25,64;-1,1435871124267578;0,27319595217704773
0;25,650000000000002;-2,744577407836914;0,2732747197151184
0;25,66;-2,397414207458496;0,2735500931739807
0;25,67;-3,617060661315918;0,2742500901222229
0;25,68;-2,947291851043701;0,2750851809978485
0;25,69;-1,573263168334961;0,2759057581424713
0;25,7;-2,730630397796631;0,276420921087265
0;25,71;-2,100912094116211;0,2763250172138214
0;25,72;-3,779669761657715;0,2759841978549957
0;25,73;-4,432254791259766;0,27588433027267456
0;25,740000000000002;-2,402411937713623;0,2759023904800415
0;25,75;-2,683743476867676;0,2755564749240875
0;25,76;-1,7388405799865723;0,27516400814056396
0;25,77;-2,6359176635742188;0,27496469020843506
0;25,78;-3,335768699645996;0,2749224603176117
0;25,79;-1,9050122499465942;0,2752029299736023
0;25,8;-2,706181049346924;0,27555298805236816
0;25,810000000000002;-1,8423700332641602;0,2758673131465912
0;25,82;-2,4460577964782715;0,2760070860385895
0;25,830000000000002;-4,131865501403809;0,27615487575531006
0;25,84;-3,2150468826293945;0,2763562500476837
0;25,85;-3,255861282348633;0,275951087474823
0;25,86;-2,0815725326538086;0,27520665526390076
0;25,87;-2,109483003616333;0,27450254559516907
0;25,88;-3,2963943481445312;0,2740497887134552
0;25,89;-2,6558523178100586;0,27403175830841064
0;25,900000000000002;-2,9529342651367188;0,2741415202617645
0;25,91;-2,5606937408447266;0,274357408285141
0;25,92;-2,907835006713867;0,2746177911758423
0;25,93;-3,761624336242676;0,27462491393089294
0;25,94;-3,1992876529693604;0,27417269349098206
0;25,95;-2,8971455097198486;0,2735748589038849
0;25,96;-2,149296760559082;0,27325090765953064
0;25,97;-2,0661182403564453;0,27317139506340027
0;25,98;-2,9907331466674805;0,2733289897441864
0;25,990000000000002;-4,070034980773926;0,2734684944152832
0;26,0;-3,889164924621582;0,27327215671539307
0;26,01;-2,0799059867858887;0,2729584872722626
0;26,02;-1,9033069610595703;0,2731640040874481
0;26,03;-2,1420955657958984;0,27404746413230896
0;26,04;-3,5661232471466064;0,2749098837375641
0;26,05;-5,215193748474121;0,2753143012523651
0;26,060000000000002;-4,151507377624512;0,2747375965118408
0;26,07;-2,520462989807129;0,2734230160713196
0;26,080000000000002;-1,2066502571105957;0,27259695529937744
0;26,09;-2,1761488914489746;0,2725948393344879
0;26,1;-3,453314781188965;0,2729470133781433
0;26,11;-3,5935163497924805;0,2728242874145508
0;26,12;-3,735550880432129;0,2721211612224579
0;26,13;-1,8289580345153809;0,27162879705429077
0;26,14;-1,9067363739013672;0,27196750044822693
0;26,150000000000002;-2,758232593536377;0,272870272397995
0;26,16;-2,89666748046875;0,2735820710659027
0;26,17;-4,724865913391113;0,273868590593338
0;26,18;-4,050520896911621;0,2736313045024872
0;26,19;-3,435606002807617;0,27324703335762024
0;26,2;-2,5230226516723633;0,2730242609977722
0;26,21;-1,0961675643920898;0,272704541683197
0;26,22;-3,0496177673339844;0,2725260853767395
0;26,23;-3,8436079025268555;0,27260854840278625
0;26,240000000000002;-4,139523506164551;0,27284765243530273
0;26,25;-3,121060609817505;0,27313289046287537
0;26,26;-1,0838794708251953;0,2732810974121094
0;26,27;-2,644254684448242;0,27344316244125366
0;26,28;-3,083500862121582;0,27391061186790466
0;26,29;-4,134064674377441;0,27434495091438293
0;26,3;-4,546611785888672;0,2740269899368286
0;26,310000000000002;-2,2143373489379883;0,273284375667572
0;26,32;-2,5787477493286133;0,2726867198944092
0;26,330000000000002;-2,248096466064453;0,27244195342063904
0;26,34;-2,8232545852661133;0,272550493478775
0;26,35;-3,9404404163360596;0,2725693881511688
0;26,36;-2,401306629180908;0,27268287539482117
0;26,37;-3,217306137084961;0,27302032709121704
0;26,38;-2,2981367111206055;0,2733706533908844
0;26,39;-2,322087287902832;0,27366966009140015
0;26,400000000000002;-4,372445106506348;0,2737978398799896
0;26,41;-2,9970550537109375;0,27381235361099243
0;26,42;-3,5402843952178955;0,2736594080924988
0;26,43;-2,9256327152252197;0,27328333258628845
0;26,44;-1,9747767448425293;0,2726571261882782
0;26,45;-3,3262691497802734;0,2720334827899933
0;26,46;-2,3079833984375;0,27173760533332825
0;26,47;-2,6713805198669434;0,2718149721622467
0;26,48;-2,5389962196350098;0,27233999967575073
0;26,490000000000002;-2,270925998687744;0,2729693055152893
0;26,5;-3,7445478439331055;0,2734258472919464
0;26,51;-3,1982812881469727;0,2737247943878174
0;26,52;-3,247868537902832;0,273566335439682
0;26,53;-2,6011171340942383;0,27310869097709656
0;26,54;-1,8189760446548462;0,2730673849582672
0;26,55;-2,6812071800231934;0,27328991889953613
0;26,560000000000002;-2,7946767807006836;0,273080974817276
0;26,57;-3,506762742996216;0,27273526787757874
0;26,580000000000002;-2,7736551761627197;0,2725336253643036
0;26,59;-1,7754192352294922;0,272605836391449
0;26,6;-1,8984651565551758;0,2733590602874756
0;26,61;-1,9075660705566406;0,2741604447364807
0;26,62;-3,7012691497802734;0,27442577481269836
0;26,63;-4,0326995849609375;0,2741483151912689
0;26,64;-3,15616512298584;0,27361080050468445
0;26,650000000000002;-2,304001808166504;0,2732844352722168
0;26,66;-1,1137218475341797;0,27318668365478516
0;26,67;-2,5155210494995117;0,27346017956733704
0;26,68;-3,514063835144043;0,2736912965774536
0;26,69;-3,7707080841064453;0,2735319435596466
0;26,7;-2,9576635360717773;0,2733498513698578
0;26,71;-0,9092445373535156;0,27351483702659607
0;26,72;-1,8248090744018555;0,2744610011577606
0;26,73;-2,5378265380859375;0,275639146566391
0;26,740000000000002;-3,0530128479003906;0,2758759558200836
0;26,75;-4,057867050170898;0,27508795261383057
0;26,76;-3,584096908569336;0,2744342088699341
0;26,77;-3,7177419662475586;0,27441760897636414
0;26,78;-1,827326774597168;0,274325430393219
0;26,79;-1,3539905548095703;0,27374550700187683
0;26,8;-2,748021125793457;0,27282142639160156
0;26,810000000000002;-2,429774284362793;0,2722882926464081
0;26,82;-3,646864891052246;0,27265664935112
0;26,830000000000002;-2,5168542861938477;0,2734638750553131
0;26,84;-1,2937030792236328;0,27435383200645447
0;26,85;-2,673192024230957;0,2749285101890564
0;26,86;-2,598936080932617;0,2751159369945526
0;26,87;-4,0150909423828125;0,2752285897731781
0;26,88;-3,6514663696289062;0,2752617597579956
0;26,89;-2,0349855422973633;0,2751270532608032
0;26,900000000000002;-2,719165802001953;0,27488842606544495
0;26,91;-1,9989590644836426;0,2748754918575287
0;26,92;-3,309056520462036;0,27493080496788025
0;26,93;-3,7303097248077393;0,2749756872653961
0;26,94;-2,0094528198242188;0,2749941647052765
0;26,95;-2,3817806243896484;0,27486690878868103
0;26,96;-2,110783576965332;0,2747667133808136
0;26,97;-3,1911537647247314;0,27459755539894104
0;26,98;-3,99444580078125;0,2744983434677124
0;26,990000000000002;-3,0705368518829346;0,27421244978904724
0;27,0;-3,0943338871002197;0,2733812928199768
0;27,01;-1,863377571105957;0,2723220884799957
0;27,02;-2,2241783142089844;0,27136966586112976
0;27,03;-2,9246666431427;0,27094578742980957
0;27,04;-2,015018939971924;0,2707591950893402
0;27,05;-1,858553409576416;0,2707350552082062
0;27,060000000000002;-2,116938591003418;0,27128326892852783
0;27,07;-3,341053009033203;0,2720864713191986
0;27,080000000000002;-3,7112207412719727;0,27266666293144226
0;27,09;-3,273653984069824;0,2727530598640442
0;27,1;-3,0094549655914307;0,27253085374832153
0;27,11;-2,27099609375;0,27234113216400146
0;27,12;-2,461310863494873;0,27225980162620544
0;27,13;-2,7867250442504883;0,27225059270858765
0;27,14;-3,4587621688842773;0,27213698625564575
0;27,150000000000002;-3,145792007446289;0,2717967927455902
0;27,16;-1,9720478057861328;0,2715733051300049
0;27,17;-2,030759811401367;0,272014319896698
0;27,18;-2,0545997619628906;0,2730492949485779
0;27,19;-3,859903335571289;0,2739609181880951
0;27,2;-4,866455078125;0,27436089515686035
0;27,21;-3,729379653930664;0,27415409684181213
0;27,22;-2,7299375534057617;0,27350395917892456
0;27,23;-1,180161476135254;0,27307406067848206
0;27,240000000000002;-2,03848934173584;0,2731873393058777
0;27,25;-3,278945207595825;0,2737756669521332
0;27,26;-4,355515480041504;0,27431365847587585
0;27,27;-4,566600799560547;0,2741692066192627
0;27,28;-1,3176565170288086;0,27378585934638977
0;27,29;-1,2976293563842773;0,27418288588523865
0;27,3;-2,3633804321289062;0,2753573954105377
0;27,310000000000002;-3,4076712131500244;0,2762564718723297
0;27,32;-5,556160926818848;0,27635130286216736
0;27,330000000000002;-3,986517906188965;0,27579089999198914
0;27,34;-3,418290138244629;0,27508822083473206
0;27,35;-2,4002161026000977;0,2747153341770172
0;27,36;-1,3207379579544067;0,274370014667511
0;27,37;-3,595273017883301;0,2738266885280609
0;27,38;-3,704716682434082;0,27338549494743347
0;27,39;-4,077488899230957;0,2730746269226074
0;27,400000000000002;-2,4989101886749268;0,27270448207855225
0;27,41;-0,7641163468360901;0,27277010679244995
0;27,42;-2,9559836387634277;0,27343541383743286
0;27,43;-2,7489137649536133;0,2740439176559448
0;27,44;-4,036602973937988;0,2744467556476593
0;27,45;-4,412421226501465;0,2745823264122009
0;27,46;-2,123445510864258;0,27444514632225037
0;27,47;-2,9364302158355713;0,27443456649780273
0;27,48;-2,12722110748291;0,27472174167633057
0;27,490000000000002;-3,117974281311035;0,2749393880367279
0;27,5;-4,172832489013672;0,2750239372253418
0;27,51;-2,2237305641174316;0,27515682578086853
0;27,52;-3,0386314392089844;0,2752331495285034
0;27,53;-2,3063416481018066;0,27551183104515076
0;27,54;-3,068471908569336;0,2758283019065857
0;27,55;-4,291804313659668;0,2758602201938629
0;27,560000000000002;-2,5578908920288086;0,27566906809806824
0;27,57;-3,35555362701416;0,27513083815574646
0;27,580000000000002;-2,3656301498413086;0,274522602558136
0;27,59;-2,391508102416992;0,2740854322910309
0;27,6;-3,3417513370513916;0,2736663222312927
0;27,61;-1,6333270072937012;0,2734719216823578
0;27,62;-2,44564151763916;0,27395614981651306
0;27,63;-2,2961902618408203;0,27514442801475525
0;27,64;-2,5024986267089844;0,27641668915748596
0;27,650000000000002;-3,8861846923828125;0,2773023545742035
0;27,66;-3,2815780639648438;0,27761831879615784
0;27,67;-3,3874082565307617;0,27748462557792664
0;27,68;-2,0984573364257812;0,27716976404190063
0;27,69;-1,9180817604064941;0,27684181928634644
0;27,7;-3,312228202819824;0,2765534222126007
0;27,71;-3,1000471115112305;0,27565380930900574
0;27,72;-3,0118494033813477;0,27428632974624634
0;27,73;-1,774446725845337;0,27325087785720825
0;27,740000000000002;-0,9533672332763672;0,27271994948387146
0;27,75;-1,7080680131912231;0,2728625535964966
0;27,76;-2,807433605194092;0,27337145805358887
0;27,77;-4,407875061035156;0,2734554409980774
0;27,78;-3,6307897567749023;0,2728642225265503
0;27,79;-2,427635431289673;0,2721414864063263
0;27,8;-1,6904473304748535;0,2717619836330414
